Round_name,Run_id,Version,Total_timespan,Total_travel_time,Average_travel_Time,Max_Travel_time,Total_#_cars,#_finished,Deadline Misses,Deadline_overTime,Time,Teleport_Jam,Teleport_Yield,Teleport_Wrong_Lane,#_Collisions,#Emergency_stops
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-6,duaIterate,Micro-DUE.9.5,1326,181106,181.106,527,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-7,duaIterate,Micro-DUE.9.5,1326,189538,189.538,943,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-8,duaIterate,Micro-DUE.9.5,1305,179230,179.23,637,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-9,duaIterate,Micro-DUE.9.5,1321,183177,183.177,543,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-10,duaIterate,Micro-DUE.9.5,1281,182721,182.721,563,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-11,duaIterate,Micro-DUE.9.5,1300,179944,179.944,500,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-12,duaIterate,Micro-DUE.9.5,1282,175439,175.439,488,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-13,duaIterate,Micro-DUE.9.5,1274,179082,179.082,559,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-14,duaIterate,Micro-DUE.9.5,1267,174817,174.817,501,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-15,duaIterate,Micro-DUE.9.5,1329,174994,174.994,553,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-16,duaIterate,Micro-DUE.9.5,1312,174861,174.861,501,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-17,duaIterate,Micro-DUE.9.5,1336,172436,172.436,510,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-18,duaIterate,Micro-DUE.9.5,1264,185083,185.083,535,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-19,duaIterate,Micro-DUE.9.5,1238,168832,168.832,557,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-20,duaIterate,Micro-DUE.9.5,1370,190201,190.201,598,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-21,duaIterate,Micro-DUE.9.5,1408,192501,192.501,575,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-22,duaIterate,Micro-DUE.9.5,1380,189844,189.844,698,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-23,duaIterate,Micro-DUE.9.5,1406,190478,190.478,725,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-24,duaIterate,Micro-DUE.9.5,1397,197233,197.233,664,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-25,duaIterate,Micro-DUE.9.5,1323,194539,194.539,584,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-26,duaIterate,Micro-DUE.9.5,1355,191431,191.431,552,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-27,duaIterate,Micro-DUE.9.5,1297,190999,190.999,585,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-28,duaIterate,Micro-DUE.9.5,1295,183980,183.98,538,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-29,duaIterate,Micro-DUE.9.5,1301,174757,174.757,433,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-0,duaIterate,Meso-DUE.9.5,1654,294889,294.889,1166,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-1,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-2,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-3,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-4,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-5,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-6,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-7,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-8,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-9,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-10,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-11,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-12,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-13,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-14,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-15,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-16,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-17,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-18,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-19,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-20,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-21,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-22,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-23,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-24,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-25,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-26,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-27,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-28,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-29,duaIterate,Meso-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-0,duaIterate,Meso-SUMO-DUE.9.5,1654,294889,294.889,1166,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-1,duaIterate,Meso-SUMO-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-2,duaIterate,Meso-SUMO-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-3,duaIterate,Meso-SUMO-DUE.9.5,1611,291192,291.192,1272,1000,1000,0,0,0,0,1,0,0,0
